Date,A,AA,ABC,ABCB,ACLS,ACNB,ADBE,ADP,AEG,AIR
2012/4/16,30.03576469,23.69358063,37.47999954,13,6.079999924,14.5,32.84999847,48.02458191,4.699999809,16.56999969
2012/4/17,30.50786781,24.00597,38.22000122,12.97999954,6.119999886,14.5,33.84000015,48.77085114,4.920000076,16.86000061
2012/4/18,30.27181625,23.90984917,37.45000076,12.93999958,5.760000229,14.67000008,33.38999939,47.96312714,4.789999962,16.68000031
2012/4/19,29.98569298,23.4532795,37.47999954,12.72999954,5.639999866,14.5,32.90000153,47.9543457,4.699999809,16.43000031
2012/4/20,30.11444855,23.3090992,37.75,12.94999981,5.599999905,14.75,33.06000137,48.30553055,4.789999962,16.21999931
2012/4/23,29.52074432,23.14089012,37.49000168,12.73999977,5.639999866,14.64999962,32.61999893,47.8841095,4.53000021,15.89000034
2012/4/24,28.4692421,23.21298027,37.5,12.97999954,5.920000076,14.5,32.40000153,48.05092239,4.630000114,15.97999954
2012/4/25,29.45636559,23.59745979,37.84999847,12.68999958,6.039999962,14.39999962,33.13000107,48.5601387,4.78000021,15.80000019
2012/4/26,30.03576469,23.69358063,36.97000122,12.51000023,5.71999979,14.39000034,33.25999832,48.79719162,4.75,15.59000015
2012/4/27,30.44349098,23.42925072,36.90000153,12.72999954,5.599999905,14.80000019,33.58000183,49.00790024,4.789999962,15.51000023
2012/4/30,30.17167473,23.38118935,37.20999908,12.39999962,5.440000057,14.40999985,33.54999924,48.83230972,4.690000057,15.44999981
2012/5/1,30.73676682,23.95791054,37.29999924,12.07999992,5.559999943,14.30000019,33.77000046,48.47234344,4.659999847,15.31000042
2012/5/2,30.78683853,23.38118935,37.20999908,12.19999981,5.360000134,14.34000015,33.75999832,48.02458191,4.590000153,15.19999981
2012/5/3,30.1931324,23.02074051,36.54999924,12.14000034,4.840000153,14.44999981,33.31999969,47.82265091,4.539999962,15.10999966
2012/5/4,29.33476448,22.51610947,36.16999817,11.90999985,5,14.44999981,32.61000061,47.02370453,4.400000095,14.72000027
2012/5/7,29.22746849,22.41999054,35.95000076,12.02000046,4.920000076,14.60000038,32.52000046,47.02370453,4.510000229,14.81000042
2012/5/8,28.80543709,22.13162994,36.15999985,12.22999954,4.880000114,14.78999996,32.66999817,47.13784027,4.389999866,14.63000011
2012/5/9,28.56223106,21.98744965,36.00999832,12.27000046,4.840000153,14.78999996,32.52000046,46.77787399,4.289999962,14.67000008
2012/5/10,28.42632294,21.86730003,36.58000183,12.52000046,4.880000114,14.61999989,31.92000008,47.00614548,4.690000057,14.80000019
2012/5/11,28.21888351,21.7711792,36.61999893,12.39999962,4.71999979,14.88000011,32.20000076,47.1466217,4.590000153,14.5
2012/5/14,27.82546425,21.43475914,36.65000153,12.18999958,4.639999866,14.77999973,32.22999954,46.88323212,4.449999809,14.28999996
2012/5/15,28.97710991,20.93013,36.40000153,12.11999989,4.599999905,14.89999962,32.33000183,46.62862015,4.329999924,14.21000004
2012/5/16,28.44062996,20.40147018,36.70000076,11.77999973,4.28000021,14.60999966,32.36000061,46.82177353,4.329999924,14.05000019
2012/5/17,28.34763908,20.42550087,36.43999863,11.47000027,4.320000172,14.65999985,32.00999832,46.11062241,4.199999809,13.47999954
2012/5/18,27.70386314,20.25728989,35.99000168,11.60999966,4.199999809,14.85000038,31.30999947,45.64530182,4.119999886,13.22000027
2012/5/21,28.60515022,20.66580009,36.08000183,11.68999958,4.159999847,14.85000038,32.00999832,46.26865768,4.239999771,13.27999973
2012/5/22,28.96280479,20.40147018,36.25,11.28999996,4,14.97999954,32.00999832,46.49692535,4.349999905,12.89999962
2012/5/23,29.16308975,20.68983078,36.31000137,11.27999973,4.119999886,14.97000027,32.18000031,46.39157104,4.360000134,12.86999989
2012/5/24,29.34191704,20.73789024,36.45999908,11.55000019,4.039999962,14.97000027,31.54000092,46.66373825,4.309999943,12.77000046
2012/5/25,29.33476448,20.73789024,36.90000153,11.42000008,4.480000019,14.89999962,31.60000038,46.25109863,4.300000191,12.47999954
2012/5/29,30.17167473,21.3626709,36.50999832,11.55000019,4.639999866,14.89999962,32.04999924,46.43547058,4.369999886,12.68999958
2012/5/30,29.5779686,20.61774063,36.84999847,11.39999962,4.519999981,14.5,31.29000092,46.10184479,4.269999981,12.46000004
2012/5/31,29.0844059,20.54565048,36.99000168,11.36999989,4.440000057,14.42000008,31.04999924,45.78577805,4.239999771,12.05000019
2012/6/1,27.33905602,19.94490051,36.27999878,10.88000011,4.360000134,14.40999985,29.81999969,44.70588303,3.960000038,11.56000042
2012/6/4,27.06723976,20.16116905,36.40999985,11.18999958,4.480000019,14.40999985,30.30999947,45.25899887,4.050000191,11.47000027
2012/6/5,27.38912773,20.30534935,36.75,11.43000031,4.480000019,14.48999977,30.70999908,45.48727036,4.070000172,11.26000023
2012/6/6,28.44778252,20.76192093,37.29000092,11.52000046,4.840000153,14.42000008,31.69000053,46.6110611,4.289999962,11.52999973
2012/6/7,28.58369064,20.54565048,36.97999954,11.51000023,4.840000153,14.69999981,31.31999969,46.66373825,4.21999979,11.53999996
2012/6/8,28.3261795,20.47356033,37.06000137,11.76000023,4.760000229,14.51000023,31.64999962,47.12905884,4.210000038,11.92000008
2012/6/11,27.88269043,19.99295998,36.45999908,11.28999996,4.519999981,14.64999962,31.12999916,46.69886017,4.059999943,11.97999954
2012/6/12,28.23319054,20.47356033,37,11.5,4.639999866,14.69999981,31.77000046,47.1466217,4.059999943,12.03999996
2012/6/13,27.89699554,20.3774395,36.45000076,11.64000034,4.559999943,14.78999996,31.79000092,46.84811401,4.03000021,11.71000004
2012/6/14,28.14735413,20.78594971,36.95999908,11.77999973,4.599999905,14.60000038,31.67000008,47.77875519,4.090000153,11.56999969
2012/6/15,28.61945724,21.19445992,37.29000092,11.89999962,4.800000191,14.51000023,32.38999939,48.3230896,4.340000153,10.34000015
2012/6/18,28.71959877,20.88207054,37.81000137,11.65999985,4.880000114,14.55000019,32.63000107,48.37576675,4.25,10.35000038
2012/6/19,29.43490791,21.38669968,38.04000092,11.96000004,5,14.55000019,32.88999939,48.70061493,4.460000038,11.14999962
2012/6/20,29.07010078,21.43475914,37.95999908,11.93000031,5,14.57999992,31.98999977,48.5601387,4.559999943,11.76000023
2012/6/21,27.98283195,20.54565048,37.68999863,11.68999958,4.71999979,14.60000038,31.22999954,47.8841095,4.429999828,11.75
2012/6/22,27.91845512,20.71385956,37.93000031,11.86999989,4.920000076,14.60000038,31.56999969,48.02458191,4.510000229,12.02999973
2012/6/25,26.93848419,20.16116905,37.75,11.68999958,4.800000191,14.60000038,30.85000038,47.33977127,4.25,11.86999989
2012/6/26,27.17453575,20.16116905,37.70999908,11.98999977,4.760000229,14.60000038,31.06999969,47.3485527,4.269999981,11.81000042
2012/6/27,27.43204498,20.49758911,38.13000107,12.22999954,4.760000229,14.5,31.40999985,47.83143234,4.360000134,12.64000034
2012/6/28,26.98140144,20.44952965,38.74000168,12.22999954,4.480000019,14.39999962,31.17000008,47.56804276,4.360000134,12.68000031
2012/6/29,28.06867027,21.02625084,39.34999847,12.60000038,4.800000191,14.55000019,32.36999893,48.86742783,4.619999886,13.47999954
2012/7/2,27.83261871,20.73789024,39.84999847,12.67000008,4.800000191,14.55000019,32.18999863,48.95522308,4.679999828,13.19999981
2012/7/3,28.28326225,21.38669968,39.77999878,12.64000034,4.800000191,14.69999981,32.50999832,49.16593552,4.75,14.06999969
2012/7/5,28.16165924,21.43475914,39.45999908,12.52999973,4.679999828,14.67000008,32.52999878,49.57857895,4.46999979,14.02000046
2012/7/6,27.16022873,20.97818947,38.75999832,12.47999954,4.519999981,14.64999962,31.37000084,48.66549683,4.360000134,13.65999985
2012/7/9,26.90987206,21.05027962,38.90000153,12.64999962,4.320000172,14.64999962,30.43000031,48.74451447,4.369999886,13.67000008
2012/7/10,26.81688118,20.18519974,38.93999863,12.75,4.119999886,14.5,30.44000053,48.65671539,4.349999905,13.47999954
2012/7/11,26.6022892,20.06505013,39.29000092,12.68000031,4.079999924,14.56999969,30.20000076,48.68305588,4.429999828,13.36999989
2012/7/12,26.12303352,19.94490051,39.15999985,12.39000034,3.880000114,14.52000046,30.13999939,48.62159729,4.46999979,12.98999977
2012/7/13,26.49499321,20.2332592,39.63999939,12.67000008,3.880000114,14.35999966,30.64999962,49.02545929,4.510000229,13.10000038
2012/7/16,26.34477806,20.01699066,39.40999985,12.43999958,3.720000029,14.39999962,30.39999962,48.88498688,4.519999981,12.89999962
2012/7/17,26.70958519,19.89683914,39.79000092,12.44999981,3.559999943,14.55000019,30.64999962,49.20105362,4.550000191,12.67000008
2012/7/18,27.43919945,20.01699066,39.75,12.64999962,3.599999905,14.5,31.43000031,49.91220474,4.570000172,14.14999962
2012/7/19,27.51072884,20.13714027,39.72999954,12.06999969,3.640000105,14.5,31.88999939,49.60491562,4.610000134,14
2012/7/20,26.8669529,19.84877968,39.20999908,12.02999973,3.680000067,14.35999966,31.37999916,49.25373077,4.429999828,14.06000042
2012/7/23,26.24463463,19.56041908,38.65000153,11.81000042,3.559999943,14.15999985,30.63999939,48.74451447,4.21999979,13.63000011
2012/7/24,25.47210312,19.27206039,38.20000076,11.65999985,3.519999981,14.06000042,30.02000046,48.50746155,4.090000153,13.5
2012/7/25,25.85121536,19.27206039,37.95000076,11.60999966,3.519999981,14.22000027,30.32999992,48.64793777,4.059999943,13.39999962
2012/7/26,26.18741035,19.6805706,37.95999908,11.69999981,3.559999943,14.06999969,30.95000076,49.62247467,4.320000172,13.67000008
2012/7/27,27.13876915,20.30534935,38.65999985,12.23999977,3.559999943,14.25,31.89999962,50.5706749,4.53000021,14.23999977
2012/7/30,27.31044388,20.30534935,38.52999878,12.13000011,3.440000057,14.30000019,31.01000023,50.34240723,4.559999943,14.10999966
2012/7/31,27.38912773,20.35341072,39.70000076,11.93999958,3.400000095,14.38000011,30.87999916,49.64881516,4.550000191,14.21000004
2012/8/1,27.31044388,20.25728989,39.34000015,11.57999992,3.160000086,14.25,30.69000053,49.03424072,4.550000191,13.64999962
2012/8/2,27.00286102,19.65653992,38.86999893,11.35000038,3.119999886,14.15999985,30.57999992,48.94644547,4.349999905,13.22000027
2012/8/3,27.9756794,20.11310959,39.38999939,11.89000034,3.559999943,14.11999989,32.02000046,49.98244095,4.760000229,13.96000004
2012/8/6,28.06151581,20.42550087,39.22000122,11.80000019,3.640000105,14.30000019,32.13999939,49.85952759,4.860000134,14.02999973
2012/8/7,28.79113007,20.66580009,39.34000015,11.92000008,3.75999999,14.30000019,32.36999893,50.2370491,4.96999979,14.17000008
2012/8/8,29.0844059,21.14640045,38.70000076,11.72999954,3.960000038,14.30000019,32.50999832,50.45653915,4.960000038,14.15999985
2012/8/9,29.18454933,21.29058075,38.68999863,11.44999981,4.159999847,14.30000019,32.65000153,50.17559433,5.190000057,14.35999966
2012/8/10,28.99141693,21.57893944,38.68999863,11.27000046,4.119999886,14.35000038,32.63999939,50.57945633,5.28000021,14.06999969
2012/8/13,28.88412094,21.2184906,38.59000015,11.47000027,4.119999886,14.39000034,32.27000046,50.19315338,5.230000019,13.94999981
2012/8/14,28.96280479,20.88207054,38.29000092,11.39999962,4.039999962,14.31000042,32.11000061,50.72871017,5.260000229,13.22000027
2012/8/15,28.95565033,20.97818947,38.02000046,11.64999962,4.119999886,14.35000038,32.90999985,50.78138733,5.28000021,13.47999954
2012/8/16,26.57367706,21.0743103,37.58000183,11.85999966,4.199999809,14.35999966,33.65000153,51.29938507,5.320000172,13.67000008
2012/8/17,26.62374878,21.02625084,37.54000092,12.18000031,4.159999847,14.60000038,33.79999924,51.36962128,5.289999962,13.88000011
2012/8/20,26.23748207,21.14640045,37.70999908,12.15999985,4.079999924,14.55000019,33.91999817,51.23792648,5.170000076,13.85999966
2012/8/21,26.55937004,21.19445992,37.56000137,12.10999966,4,14.44999981,33.75,51.07111359,5.25,14.06999969
2012/8/22,26.7954216,21.31460953,37.91999817,11.98999977,3.960000038,14.56999969,33.84000015,50.99209976,5.340000153,13.85000038
2012/8/23,26.80257416,20.73789024,37.97999954,11.78999996,3.880000114,14.44999981,33.5,50.89552307,5.25,13.93000031
2012/8/24,27.07439232,20.73789024,38.09999847,11.93999958,3.960000038,14.56000042,32.25999832,51.29060745,5.139999866,14.11999989
2012/8/27,26.78111649,20.3774395,37.93999863,11.98999977,4,14.84000015,32.31999969,51.36962128,5.170000076,14.27999973
2012/8/28,26.43061447,20.42550087,37.5,12.03999996,4.039999962,15,32.06000137,51.26426697,5.210000038,14.69999981
2012/8/29,26.58082962,20.5216198,37.65000153,12.06999969,4.28000021,15,31.95999908,51.25548553,5.170000076,14.86999989
2012/8/30,26.49499321,20.28132057,38.09999847,11.97000027,4.159999847,15,31.45999908,50.86040497,5.010000229,14.75
2012/8/31,26.58082962,20.56967926,38.52000046,11.86999989,4.199999809,15.01000023,31.27000046,50.99209976,5.119999886,14.88000011
2012/9/4,26.50214577,20.2332592,38.77999878,12.06000042,4.119999886,14.80000019,31.44000053,51.00965881,5.119999886,14.69999981
2012/9/5,26.28040123,20.47356033,38.18000031,12.07999992,4,15,32.25999832,51.08867264,5.150000095,14.59000015
2012/9/6,26.80972862,21.05027962,38.63999939,12.35000038,3.960000038,15,32.79000092,52.1158905,5.400000095,16.19000053
2012/9/7,27.4821167,21.86730003,38.18000031,12.48999977,4,15,32.45999908,52.01931381,5.519999981,17.04000092
2012/9/10,27.36766815,21.74715042,38.02999878,12.39999962,3.960000038,14.89999962,32.13000107,51.83494186,5.380000114,16.65999985
2012/9/11,27.0600853,22.41999054,37.77000046,12.42000008,4.079999924,15.15999985,32.43000031,51.65935135,5.539999962,16.68000031
2012/9/12,26.81688118,22.46805,37.90000153,12.26000023,4.079999924,15,32.41999817,50.38630295,5.619999886,16.78000069
2012/9/13,27.45350456,23.14089012,38.06000137,12.73999977,4.199999809,15.14000034,32.81000137,50.72871017,5.769999981,17.07999992
2012/9/14,28.41917038,23.64551926,37.36000061,12.75,4.28000021,15,33.34000015,51.31694412,5.869999886,17.07999992
2012/9/17,28.34763908,23.02074051,38.02000046,12.63000011,4.239999771,15.27000046,33.40999985,51.28182602,5.880000114,17.04000092
2012/9/18,28.29041481,22.80447006,38.31000137,12.69999981,4.28000021,15.35000038,32.56999969,51.33450317,5.710000038,17.06999969
2012/9/19,28.52646637,22.7564106,38.16999817,12.64999962,4.360000134,15.44999981,33.11999893,51.31694412,5.679999828,17.17000008
2012/9/20,28.06151581,22.22775078,38.33000183,12.63000011,4.320000172,15.51000023,34.52999878,51.48375702,5.550000191,16.12000084
2012/9/21,27.89699554,21.93939018,38.97000122,12.85000038,4.559999943,15,33.83000183,51.48375702,5.590000153,16.67000008
2012/9/24,27.67525101,21.7711792,39.36000061,12.88000011,4.440000057,15.60999966,33.41999817,51.6769104,5.519999981,16.46999931
2012/9/25,27.41058731,21.24251938,38.84999847,12.67000008,4.599999905,15.77000046,32.90000153,51.26426697,5.460000038,15.98999977
2012/9/26,27.37482071,21.3626709,38.65000153,12.71000004,4.360000134,15.85999966,32.52999878,50.99209976,5.340000153,16.15999985
2012/9/27,27.59656715,21.60297012,39.02000046,12.82999992,4.28000021,15.80000019,32.79999924,51.29938507,5.460000038,16.57999992
2012/9/28,27.50357628,21.29058075,38.70999908,12.59000015,4.199999809,15.98999977,32.43999863,51.50131607,5.210000038,16.42000008
2012/10/1,27.79685211,21.41073036,38.99000168,12.71000004,4.199999809,15.76000023,32.61999893,51.36962128,5.230000019,16.73999977
2012/10/2,27.80400658,21.26655006,39.02999878,12.51000023,4.199999809,16.36000061,32.56999969,51.35206223,5.309999943,16.81999969
2012/10/3,27.88269043,21.09833908,39.06000137,12.52999973,4.199999809,16.31999969,32.59999847,51.68568802,5.300000191,16.57999992
2012/10/4,28.04005814,21.79520988,39.36000061,12.5,4.199999809,16.04000092,32.68000031,51.7120285,5.420000076,16.73999977
2012/10/5,27.79685211,21.84326935,39.52000046,12.59000015,4.199999809,16.04999924,32.47000122,52.26514435,5.449999809,16.95000076
2012/10/8,27.65379143,21.9153595,39.77999878,12.5,4.079999924,16.34000015,32.22999954,51.99297714,5.360000134,16.51000023
2012/10/9,27.2889843,21.93939018,39.68000031,12.39999962,3.880000114,16.75,31.69000053,51.34328461,5.230000019,16.32999992
2012/10/10,26.75965691,20.93013,39.38999939,12.67000008,3.839999914,16.12000084,31.51000023,51.09745407,5.21999979,16.38999939
2012/10/11,26.91702461,21.0743103,39.47000122,12.71000004,3.920000076,16.03000069,31.78000069,51.23792648,5.340000153,16.37000084
2012/10/12,26.62374878,20.88207054,39.5,12.42000008,3.799999952,16.45999908,31.94000053,51.20280838,5.349999905,16.48999977
2012/10/15,26.59513664,21.14640045,39.90999985,12.47999954,3.920000076,16,32.33000183,51.72080612,5.440000057,16.45999908
2012/10/16,27.11730957,21.48282051,40.75,12.35000038,3.920000076,16.71999931,33.24000168,52.00175476,5.610000134,16.53000069
2012/10/17,27.22460747,22.05953979,40.52999878,12.5,3.960000038,16.18000031,33.43999863,52.08955383,5.739999771,16.5
2012/10/18,26.20886993,22.13162994,40.68000031,12.19999981,3.799999952,16,33.47000122,51.89640045,5.71999979,16.54999924
2012/10/19,25.57224655,21.65102959,40.27999878,12.06999969,3.720000029,16.10000038,33.24000168,51.29060745,5.610000134,16.36000061
2012/10/22,25.75107384,21.86730003,40.43000031,11.93000031,3.799999952,15.76000023,33.49000168,51.09745407,5.679999828,15.89000034
2012/10/23,25.40057182,21.09833908,39.93000031,11.93000031,3.680000067,16.09000015,33.31000137,50.64969254,5.449999809,15.42000008
2012/10/24,25.64377594,20.90609932,39.65999985,11.27000046,3.640000105,16,33.36000061,50.79894638,5.380000114,15.18000031
2012/10/25,25.82975769,20.97818947,39.75999832,10.98999977,3.640000105,16,33.40000153,51.12379456,5.449999809,14.97999954
2012/10/26,25.70815468,20.78594971,39.34000015,10.68000031,3.599999905,16.23999977,34.00999832,51.08867264,5.429999828,15.06000042
2012/10/31,25.74391937,20.59370995,39.43999863,10.67000008,3.680000067,16.15999985,34.02999878,50.73748779,5.579999924,15.09000015
2012/11/1,26.53791046,21.02625084,40.91999817,10.89000034,3.799999952,16.20999908,34.36000061,52.1158905,5.650000095,15.18999958
2012/11/2,26.46638107,20.78594971,40.5,10.81000042,3.839999914,16,34.38999939,50.3687439,5.559999943,14.78999996
2012/11/5,26.90271759,20.68983078,40.25999832,10.97999954,3.920000076,16.23999977,34.24000168,49.51712036,5.590000153,14.94999981
2012/11/6,27.38197517,21.00222015,40.36000061,11.23999977,3.920000076,15.90999985,34.38999939,50.31606674,5.650000095,15.06000042
2012/11/7,26.88125801,20.3774395,40.75999832,10.65999985,3.640000105,15.84000015,33.47000122,49.48200226,5.519999981,14.42000008
2012/11/8,26.38054276,20.16116905,40.33000183,10.60999966,3.599999905,16.21999931,32.97999954,48.62159729,5.550000191,14.06000042
2012/11/9,26.40200233,20.25728989,40.47000122,10.55000019,3.559999943,16.27000046,32.90000153,48.55136108,5.349999905,14.09000015
2012/11/12,26.3376255,20.25728989,40.06000137,10.51000023,3.480000019,15.96000004,32.70000076,48.65671539,5.409999847,14.11999989
2012/11/13,25.9871254,19.96892929,40.70999908,10.52000046,3.359999895,15.38000011,32.54000092,48.80596924,5.340000153,13.96000004
2012/11/14,25.85121536,19.5363903,40.20999908,10.5,3.400000095,15.34000015,32.24000168,48.0860405,5.320000172,13.68000031
2012/11/15,25.57224655,19.34415054,40.15999985,10.5,3.400000095,16.11000061,32.63999939,47.99824524,5.320000172,13.56000042
2012/11/16,25.6151638,19.65653992,40.25999832,10.5,3.400000095,16.22999954,32.65000153,48.05970001,5.21999979,13.55000019
2012/11/19,26.8311882,20.04101944,40.68999863,10.88000011,3.680000067,15.77999973,32.91999817,48.48112488,5.400000095,14.22999954
2012/11/20,25.9513588,19.8247509,40.79999924,10.77999973,3.640000105,16.01000023,32.63999939,48.34064865,5.440000057,14.30000019
2012/11/21,25.63662338,19.87281036,40.84999847,10.81999969,3.680000067,16.01000023,32.84000015,48.63915634,5.46999979,14.68999958
2012/11/23,26.38054276,20.06505013,41.38000107,10.86999989,3.839999914,16.01000023,33.40000153,49.27128983,5.699999809,14.68999958
2012/11/26,26.80257416,19.96892929,41.45000076,10.93999958,3.880000114,16,33.29000092,48.87620544,5.639999866,14.86999989
2012/11/27,26.70958519,19.89683914,41.22000122,11.02000046,3.880000114,16.02000046,33.18000031,48.62159729,5.570000172,14.89999962
2012/11/28,27.16022873,20.18519974,41.20000076,10.97999954,3.920000076,16.02000046,33.88000107,49.06935883,5.659999847,15.35000038
2012/11/29,27.42489243,20.18519974,41.52000046,11.38000011,4,16.18000031,34.09000015,49.41176605,5.730000019,15.28999996
2012/11/30,27.38912773,20.20923042,42.22000122,11.39000034,3.960000038,16.26000023,34.61000061,49.81562805,5.739999771,15.35999966
2012/12/3,27.12446404,20.20923042,42.40999985,11.56000042,4,15.85000038,34.70000076,49.52590179,5.739999771,15.18999958
2012/12/4,27.27467728,20.2332592,42.75,11.53999996,4.320000172,16.12000084,35.29999924,49.75416946,5.829999924,15.35999966
2012/12/5,27.65379143,20.59370995,42.25999832,11.36999989,4.840000153,15.80000019,35.40000153,50.25460815,5.820000172,15.23999977
2012/12/6,27.41058731,20.59370995,42.56000137,11.57999992,4.920000076,16.14999962,35.13999939,50.51799774,5.920000076,15.14000034
2012/12/7,27.04578018,20.42550087,42.27000046,11.68000031,4.840000153,16.17000008,35.47999954,50.31606674,5.929999828,15.13000011
2012/12/10,27.58226013,20.59370995,42.22999954,11.68000031,4.71999979,16.06999969,35.75,50.33362579,5.900000095,15.40999985
2012/12/11,28.3977108,20.85803986,43.11999893,12.14999962,4.800000191,16.28000069,35.54000092,50.94820023,5.949999809,15.68000031
2012/12/12,28.97710991,20.78594971,42.70999908,12.13000011,4.840000153,16.19000053,35.95999908,50.39508438,6,15.97000027
2012/12/13,28.4692421,20.64176941,42.84999847,12.06999969,4.71999979,16.03000069,35.52999878,50.55311584,6.039999962,15.77999973
2012/12/14,28.50500679,21.00222015,43.36000061,12.07999992,4.760000229,16.10000038,37.56000137,50.39508438,6.059999943,15.88000011
2012/12/17,29.14163017,21.02625084,43.77999878,12.27000046,4.760000229,16.21999931,37.41999817,50.87796402,6.079999924,16.07999992
2012/12/18,29.60658073,21.41073036,43.90999985,12.47999954,5.320000172,16.01000023,37.49000168,51.15013123,6.239999771,16.73999977
2012/12/19,29.03433418,20.76192093,43.65000153,12.39999962,5.28000021,16.20000076,38.09000015,51.02721786,6.309999943,18.96999931
2012/12/20,29.58512115,20.90609932,43.79999924,12.5,5.239999771,16.20000076,37.86999893,51.24670792,6.46999979,18.48999977
2012/12/21,29.36337662,20.59370995,43.63999939,12.47999954,5.400000095,16.10000038,37.70999908,50.55311584,6.349999905,18.25
2012/12/24,29.37768173,20.71385956,43.45999908,12.35000038,5.480000019,16.01000023,37.52999878,50.46532059,6.300000191,18.06999969
2012/12/26,29.24892616,20.97818947,43.11999893,12.38000011,5.599999905,16.10000038,37.54999924,50.13169479,6.300000191,18.29000092
2012/12/27,29.07010078,20.71385956,43.22999954,12.42000008,5.559999943,16.12000084,37.29999924,49.94732285,6.349999905,18.40999985
2012/12/28,28.49070168,20.42550087,42.81999969,12.34000015,5.440000057,16.14999962,36.90000153,49.45566177,6.239999771,18.09000015
2012/12/31,29.28469276,20.85803986,43.18000031,12.48999977,5.519999981,16.18000031,37.68000031,49.98244095,6.440000057,18.68000031
2013/1/2,29.95708084,21.60297012,43.49000168,12.82999992,5.480000019,16.25,38.34000015,51.26426697,6.510000229,19.37000084
2013/1/3,30.06437683,21.79520988,43.40000153,12.78999996,5.559999943,16.11000061,37.75,51.46619797,6.489999771,19.81999969
2013/1/4,30.65808296,22.25177956,43.68999863,12.89999962,5.559999943,16.29000092,38.13000107,51.92274094,6.639999866,20.11000061
2013/1/7,30.43633842,21.86730003,43.83000183,12.86999989,5.639999866,16.25,37.93999863,51.72080612,6.670000076,19.75
2013/1/8,30.1931324,21.86730003,43.77000046,12.89999962,5.480000019,16.29999924,38.13999939,52.01931381,6.559999943,19.61000061
2013/1/9,31.00858307,21.81924057,43.77000046,12.85000038,5.519999981,16.29999924,38.65999985,51.88761902,6.579999924,19.67000008
2013/1/10,31.23748207,21.55491066,43.88999939,12.84000015,5.440000057,16.05999947,38.61999893,52.0807724,6.670000076,19.36000061
2013/1/11,31.06580925,21.48282051,43.84000015,12.82999992,5.440000057,16.29000092,38.09000015,52.16856766,6.710000038,18.98999977
2013/1/14,31.1444912,21.43475914,44.29000092,12.80000019,5.239999771,16.05999947,38.15999985,52.15979004,6.760000229,18.85000038
2013/1/15,30.92989922,21.43475914,45.06999969,12.85000038,5.079999924,16.12000084,38.15000153,51.92274094,6.690000057,19.30999947
2013/1/16,30.79399109,21.33864021,45.02000046,12.80000019,5,16.29000092,37.88000107,51.65056992,6.539999962,19.13999939
2013/1/17,31.38054276,21.48282051,45.52000046,12.93000031,5.159999847,16.20000076,37.72999954,51.94907761,6.630000114,19.46999931
2013/1/18,31.58082962,21.62700081,45.84999847,12.97999954,5.079999924,16.13999939,37.97999954,52.43195724,6.650000095,19.61000061
2013/1/22,31.93132973,22.10759926,45.61999893,13.06999969,5.079999924,16.13999939,37.95000076,52.64266968,6.610000134,19.84000015
2013/1/23,31.68812561,21.98744965,46.18000031,13.05000019,5.039999962,16.10000038,38.25,52.29148483,6.460000038,19.61000061
2013/1/24,31.94563675,21.72311974,45.72000122,13.15999985,5.440000057,16.01000023,38.11000061,52.42317963,6.539999962,20.02000046
2013/1/25,32.3962822,21.69908905,45.02999878,13.18000031,5.519999981,16.18000031,38.31999969,52.58121109,6.659999847,20.01000023
2013/1/28,32.31759644,21.38669968,45.11000061,13.18000031,5.440000057,16.17000008,38.24000168,52.36172104,6.699999809,19.77000046
2013/1/29,31.93132973,21.33864021,45.54000092,13.21000004,5.599999905,16.28000069,38.52000046,52.91483688,6.670000076,19.59000015
2013/1/30,31.75965691,21.14640045,45.58000183,13.14000034,5.400000095,16.04999924,37.93999863,52.21246719,6.659999847,19.20999908
2013/1/31,32.03147507,21.24251938,45.36999893,13.26000023,5.400000095,16.29000092,37.83000183,52.05443192,6.630000114,18.85000038
2013/2/1,32.3962822,21.62700081,46.52999878,13.39999962,5.519999981,16.35000038,38.34000015,53.24846268,6.71999979,19.06999969
2013/2/4,31.65951347,21.29058075,46.04000092,13.31000042,5.400000095,16.48999977,38.09999847,52.2827034,6.300000191,18.57999992
2013/2/5,32.18884277,21.48282051,46.27999878,13.42000008,5.360000134,16.45000076,38.50999832,53.7576828,6.46999979,18.54000092
2013/2/6,32.2532196,21.53087997,46.47000122,13.46000004,5.440000057,16.79999924,38.40000153,53.3538208,6.360000134,18.44000053
2013/2/7,32.19599533,21.38669968,46.40000153,13.51000023,5.239999771,16.78000069,38.06999969,53.11676788,6.239999771,18.65999985
2013/2/8,32.24606705,21.48282051,46.88999939,13.60000038,5.28000021,16.78000069,39.11999893,53.49429321,6.320000172,18.78000069
2013/2/11,31.90271759,21.31460953,46.75999832,13.5,5.159999847,17,38.63999939,52.97629547,6.369999886,18.71999931
2013/2/12,31.91702461,21.69908905,46.95999908,13.60000038,5.199999809,16.96999931,38.88999939,52.99385452,6.519999981,18.64999962
2013/2/13,32.01001358,21.86730003,46.63999939,13.61999989,5.079999924,16.72999954,38.81000137,53.07287216,6.519999981,18.65999985
2013/2/14,31.88841248,22.32386971,46.77000046,13.72000027,5.159999847,17,38.61000061,53.32748032,6.570000172,18.38999939
2013/2/15,30.22174454,22.39595985,46.59999847,13.96000004,5.119999886,17,38.63000107,53.74890137,6.829999924,18.36000061
2013/2/19,30.76537895,21.7711792,47.22000122,14.11999989,5.079999924,17,38.99000168,53.9596138,6.849999905,18.68000031
